,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
251,023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3415,2,-50,-1.44,3465,3465,3380,79014,270321180,264016597145,77310863,KSQ
252,050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,4320,2,-150,-3.36,4450,4495,4290,187247,814427255,263931397920,61095231,KSQ
253,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,17210,2,-100,-0.58,17310,17450,16990,83782,1437642700,262993255410,15281421,KSQ
254,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,13820,1,360,2.67,13560,14100,13500,111744,1542096380,261198000000,18900000,KSQ
255,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5170,2,-40,-0.77,5160,5250,5050,141120,726395820,256447520340,49603002,KSQ
256,121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
257,052020,KR7052020005,에스티큐브,KOSDAQ,관리종목(소속부없음),5480,2,-500,-8.36,6000,6060,5450,265570,1507625250,255884484520,46694249,KSQ
258,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,11700,2,-70,-0.59,11970,12030,11450,87506,1024088730,255654675900,21850827,KSQ
259,024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,17000,2,-670,-3.79,17340,17480,16810,902321,15466395520,255000000000,15000000,KSQ
260,035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,9120,2,-150,-1.62,9330,9330,9100,81181,743794650,254488438080,27904434,KSQ
261,060150,KR7060150000,인선이엔티,KOSDAQ,우량기업부,5430,2,-160,-2.86,5640,5640,5400,100703,553742970,252840413160,46563612,KSQ
262,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,251537720850,42997901,KSQ
263,337930,KR7337930002,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,8580,1,100,1.18,8500,8920,8480,411008,3566320960,251493073260,29311547,KSQ
264,214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,35300,1,1800,5.37,34700,35450,33900,108730,3781134250,250868628000,7106760,KSQ
265,268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,248384003120,37183234,KSQ
266,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,4675,2,-65,-1.37,4740,4745,4600,101085,469037580,248357663950,53124634,KSQ
267,041020,KR7041020009,폴라리스오피스,KOSDAQ,우량기업부,4980,1,310,6.64,4675,5900,4675,7927876,42306421205,247632980040,49725498,KSQ
268,118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,9950,2,-50,-0.5,10130,10250,9910,156710,1570244580,247376800500,24861990,KSQ
269,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,45150,1,100,0.22,45050,45500,44550,2881,129563400,246293250000,5455000,KSQ
270,084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,3310,2,-165,-4.75,3610,3630,3310,5532106,19090169750,245734366900,74239990,KSQ
271,096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
272,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,6810,1,220,3.34,6630,7100,6610,748104,5124724500,244209521490,35860429,KSQ
273,078020,KR7078020005,LS증권,KOSDAQ,우량기업부,4400,2,-10,-0.23,4365,4410,4360,16102,70589245,244117236000,55481190,KSQ
274,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,24300,2,-850,-3.38,25400,25400,24000,10997,267811000,243045319500,10001865,KSQ
275,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,5090,2,-200,-3.78,5250,5290,5030,651595,3331116040,242090524010,47561989,KSQ
276,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,21650,2,-900,-3.99,22300,22950,21600,758440,16832105700,241835284650,11170221,KSQ
277,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,20000,2,-550,-2.68,20850,20900,19810,87596,1754838730,241797840000,12089892,KSQ
278,396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,13350,1,600,4.71,12820,13450,12770,555192,7345817100,241487349000,18088940,KSQ
279,298830,KR7298830001,슈어소프트테크,KOSDAQ,벤처기업부,4570,2,-135,-2.87,4830,4940,4570,1046031,5006218735,240469108770,52619061,KSQ
280,209640,KR7209640002,와이제이링크,KOSDAQ,벤처기업부,16900,1,1750,11.55,14640,19150,14430,24655735,433016830710,240344583700,14221573,KSQ
281,039840,KR7039840004,디오,KOSDAQ,우량기업부,15970,2,-10,-0.06,15970,16010,15740,32374,514094740,239258627350,14981755,KSQ
282,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,4345,2,-60,-1.36,4405,4550,4340,153595,674904775,239054717715,55018347,KSQ
283,217270,KR7217270008,넵튠,KOSDAQ,중견기업부,5100,2,-130,-2.49,5250,5250,5050,22181,113744540,238048365000,46676150,KSQ
284,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,3890,1,25,0.65,3810,3960,3810,346021,1347659770,237741376150,61116035,KSQ
285,082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,4900,1,820,20.1,4090,5240,4090,2481583,12051036535,236390528500,48242965,KSQ
286,416180,KR7416180008,신성에스티,KOSDAQ,중견기업부,25900,2,-250,-0.96,26650,27450,25850,56205,1485573450,234130250200,9039778,KSQ
287,377450,KR7377450002,리파인,KOSDAQ,중견기업부,13510,2,-170,-1.24,13680,13990,13500,40683,556058120,234128300000,17330000,KSQ
288,102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,16380,2,-700,-4.1,17130,17200,16110,221897,3656875300,234034753680,14287836,KSQ
289,208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,233786229820,80201108,KSQ
290,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,18730,2,-230,-1.21,19450,19450,18570,14559,272830770,232690038510,12423387,KSQ
291,027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,1921,2,-40,-2.04,1961,1974,1919,339225,659294154,232336124926,120945406,KSQ
292,032300,KR7032300006,한국파마,KOSDAQ,중견기업부,21250,2,-300,-1.39,21200,21250,20250,453587,9667500000,231767396250,10906701,KSQ
293,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2520,1,5,0.2,2555,2555,2505,18094,45496970,228836412000,90808100,KSQ
294,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),6030,2,-50,-0.82,6090,6130,6010,117985,714661510,227498826960,37727832,KSQ
295,051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,9750,2,-300,-2.99,10050,10190,9700,121698,1200646060,227442852000,23327472,KSQ
296,475400,KR7475400008,씨메스,KOSDAQ,기술성장기업부,19850,2,-3250,-14.07,22200,22750,19520,4864475,102673163340,227038543500,11437710,KSQ
297,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,17750,2,-3050,-14.66,20300,20450,17650,2316338,44407599370,226117409750,12739009,KSQ
298,456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,21200,2,-1900,-8.23,22900,23400,21200,891407,19642971900,225849006000,10653255,KSQ
299,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6280,2,-190,-2.94,6410,6430,6200,88916,558969370,225465395240,35902133,KSQ
300,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,6580,2,-140,-2.08,6770,6770,6500,154078,1016513840,225153025300,34217785,KSQ
301,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,17180,2,-410,-2.33,17630,17700,17100,26496,460644790,224261964700,13053665,KSQ
302,048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,2705,2,-50,-1.81,2765,2775,2680,515009,1403156405,223726070520,82708344,KSQ
303,160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,7190,2,-240,-3.23,7430,7550,7160,133295,967388410,222084720000,30888000,KSQ
304,126340,KR7126340009,비나텍,KOSDAQ,우량기업부,36300,2,-250,-0.68,36400,37600,36100,11179,406525000,220889783400,6085118,KSQ
305,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,26900,2,-450,-1.65,27500,27700,26600,75437,2041804200,220778010900,8207361,KSQ
306,254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,15280,2,-870,-5.39,16300,16420,15170,162862,2556168910,220612640000,14438000,KSQ
307,101930,KR7101930006,인화정공,KOSDAQ,중견기업부,22850,2,-650,-2.77,23500,24250,22750,19800,461356750,219719499050,9615733,KSQ
308,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),11050,2,-300,-2.64,11300,11400,11000,95455,1059793790,219539919300,19867866,KSQ
309,083930,KR7083930008,아바코,KOSDAQ,우량기업부,14700,1,330,2.3,14370,14700,14370,41369,602945470,219218130600,14912798,KSQ
310,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,18060,2,-240,-1.31,18150,18350,18050,32429,587403340,218948874900,12123415,KSQ
311,263720,KR7263720005,디앤씨미디어,KOSDAQ,우량기업부,17480,2,-20,-0.11,17500,17640,17480,9195,161155010,218927788040,12524473,KSQ
312,034810,KR7034810002,해성산업,KOSDAQ,우량기업부,6700,2,-70,-1.03,6800,6840,6660,16660,111964880,218130941900,32556857,KSQ
313,299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,27250,2,-50,-0.18,27800,28150,26900,16516,449816050,217861297500,7994910,KSQ
314,348340,KR7348340001,뉴로메카,KOSDAQ,기술성장기업부,20550,2,-250,-1.2,20900,21100,20300,29108,598012600,216785443500,10549170,KSQ
